transaction_item_id,transaction_id,product_id,quantity,price
TI0002205,T000737,P000615,1,190000
TI0002206,T000737,P000485,1,67000
TI0002207,T000737,P000734,2,324000
TI0002208,T000738,P000350,3,287000
TI0002209,T000739,P000561,1,383000
TI0002210,T000739,P000535,1,120000
TI0002211,T000739,P000383,2,42000
TI0002212,T000740,P000144,4,343000
TI0002213,T000740,P000842,1,464000
TI0002214,T000740,P000735,3,402000
TI0002215,T000740,P000761,5,266000
TI0002216,T000741,P000193,4,296000
TI0002217,T000741,P000124,2,295000
TI0002218,T000742,P000845,3,89000
TI0002219,T000742,P000801,1,131000
TI0002220,T000742,P000196,4,405000
TI0002221,T000742,P000734,1,324000
TI0002222,T000743,P000127,5,238000
TI0002223,T000743,P000791,5,45000
TI0002224,T000743,P000914,2,217000
TI0002225,T000743,P000462,4,412000
TI0002226,T000743,P000469,1,426000
TI0002227,T000744,P000754,5,353000
TI0002228,T000744,P000050,4,249000
TI0002229,T000744,P000567,5,438000
TI0002230,T000744,P000958,2,339000
TI0002231,T000744,P000444,5,488000
TI0002232,T000745,P000749,2,138000
TI0002233,T000745,P000835,1,488000
TI0002234,T000746,P000674,3,165000
TI0002235,T000746,P000615,5,190000
TI0002236,T000746,P000621,4,495000
TI0002237,T000746,P000904,4,226000
TI0002238,T000747,P000938,4,141000
TI0002239,T000747,P000710,3,306000
TI0002240,T000747,P000781,3,280000
TI0002241,T000747,P000255,4,221000
TI0002242,T000747,P000281,2,64000
TI0002243,T000748,P000423,5,326000
TI0002244,T000748,P000617,3,284000
TI0002245,T000749,P000882,5,132000
TI0002246,T000749,P000322,2,48000
TI0002247,T000749,P000729,2,390000
TI0002248,T000749,P000755,2,448000
TI0002249,T000749,P000958,5,339000
TI0002250,T000750,P000704,2,203000
TI0002251,T000750,P000354,2,59000
TI0002252,T000750,P000944,5,439000
TI0002253,T000751,P000711,3,59000
TI0002254,T000751,P000653,5,183000
TI0002255,T000751,P000331,4,330000
TI0002256,T000751,P000728,5,397000
TI0002257,T000751,P000119,5,338000
TI0002258,T000752,P000691,5,286000
TI0002259,T000752,P000766,3,329000
TI0002260,T000752,P000916,4,45000
TI0002261,T000752,P000862,1,73000
TI0002262,T000753,P000110,1,36000
TI0002263,T000753,P000026,2,205000
TI0002264,T000753,P000391,3,152000
TI0002265,T000753,P000149,2,195000
TI0002266,T000753,P000055,3,207000
TI0002267,T000754,P000150,3,173000
TI0002268,T000754,P000860,2,122000
TI0002269,T000754,P000064,5,80000
TI0002270,T000755,P000368,4,408000
TI0002271,T000756,P000631,5,272000
TI0002272,T000757,P000761,5,266000
TI0002273,T000757,P000663,4,7000
TI0002274,T000758,P000524,3,248000
TI0002275,T000758,P000804,1,187000
TI0002276,T000759,P000397,3,120000
TI0002277,T000759,P000427,5,90000
TI0002278,T000759,P000980,1,325000
TI0002279,T000759,P000808,1,258000
TI0002280,T000760,P000208,4,406000
TI0002281,T000760,P000636,2,236000
TI0002282,T000760,P000890,3,305000
TI0002283,T000761,P000560,2,113000
TI0002284,T000761,P000757,3,85000
TI0002285,T000761,P000618,4,79000
TI0002286,T000761,P000202,2,210000
TI0002287,T000761,P000795,1,268000
TI0002288,T000762,P000986,5,86000
TI0002289,T000762,P000178,1,208000
TI0002290,T000763,P000042,3,271000
TI0002291,T000763,P000439,2,157000
TI0002292,T000763,P000286,2,333000
TI0002293,T000763,P000570,5,68000
TI0002294,T000764,P000006,2,215000
TI0002295,T000764,P000339,1,44000
TI0002296,T000764,P000478,2,108000
TI0002297,T000765,P000612,5,274000
TI0002298,T000765,P000053,3,182000
TI0002299,T000765,P000793,4,380000
TI0002300,T000766,P000564,3,229000
TI0002301,T000766,P000367,5,35000
TI0002302,T000766,P000075,2,5000
TI0002303,T000766,P000803,2,440000
TI0002304,T000766,P000725,5,17000
TI0002305,T000767,P000806,5,165000
TI0002306,T000768,P000426,5,23000
TI0002307,T000768,P000557,4,61000
TI0002308,T000769,P000358,2,382000
TI0002309,T000770,P000680,3,225000
TI0002310,T000770,P000340,3,26000
TI0002311,T000771,P000224,5,97000
TI0002312,T000771,P000974,5,210000
TI0002313,T000771,P000771,4,386000
TI0002314,T000772,P000844,3,255000
TI0002315,T000772,P000771,4,386000
TI0002316,T000772,P000665,2,87000
TI0002317,T000772,P000010,5,310000
TI0002318,T000772,P000118,5,346000
TI0002319,T000773,P000982,3,375000
TI0002320,T000773,P000041,4,338000
TI0002321,T000774,P000396,3,497000
TI0002322,T000775,P000742,3,296000
TI0002323,T000775,P000290,5,381000
TI0002324,T000775,P000026,5,205000
TI0002325,T000775,P000934,4,406000
TI0002326,T000775,P000530,4,148000
TI0002327,T000776,P000304,2,166000
TI0002328,T000777,P000527,1,179000
TI0002329,T000777,P000085,2,464000
TI0002330,T000777,P000971,5,456000
TI0002331,T000778,P000008,2,143000
TI0002332,T000778,P000642,4,109000
TI0002333,T000778,P000068,1,42000
TI0002334,T000778,P000216,2,227000
TI0002335,T000778,P000687,5,341000
TI0002336,T000779,P000663,2,7000
TI0002337,T000779,P000837,1,63000
TI0002338,T000779,P000963,4,260000
TI0002339,T000779,P000074,3,331000
TI0002340,T000780,P000090,1,19000
TI0002341,T000781,P000183,3,381000
TI0002342,T000782,P000073,3,123000
TI0002343,T000782,P000589,4,126000
TI0002344,T000782,P000842,4,464000
TI0002345,T000782,P000234,4,261000
TI0002346,T000782,P000933,4,389000
TI0002347,T000783,P000324,1,169000
TI0002348,T000783,P000018,5,326000
TI0002349,T000783,P000399,1,226000
TI0002350,T000783,P000690,5,51000
TI0002351,T000784,P000775,5,435000
TI0002352,T000785,P000718,1,477000
TI0002353,T000786,P000951,3,423000
TI0002354,T000786,P000515,3,76000
TI0002355,T000786,P000109,5,474000
TI0002356,T000787,P000289,4,233000
TI0002357,T000788,P000405,4,47000
TI0002358,T000788,P000842,2,464000
TI0002359,T000788,P000677,5,144000
TI0002360,T000788,P000032,2,58000
TI0002361,T000789,P000765,5,452000
TI0002362,T000789,P000401,3,71000
TI0002363,T000790,P000306,3,382000
TI0002364,T000790,P000694,1,248000
TI0002365,T000791,P000896,1,431000
TI0002366,T000791,P000569,5,461000
TI0002367,T000791,P000145,5,471000
TI0002368,T000791,P000127,4,238000
TI0002369,T000791,P000043,5,387000
TI0002370,T000792,P000970,3,299000
TI0002371,T000792,P000088,2,380000
TI0002372,T000792,P000313,4,141000
TI0002373,T000792,P000216,5,227000
TI0002374,T000792,P000767,2,289000
TI0002375,T000793,P000189,5,327000
TI0002376,T000793,P000227,3,63000
TI0002377,T000794,P000118,5,346000
TI0002378,T000794,P000186,1,117000
TI0002379,T000795,P000473,1,321000
TI0002380,T000795,P000661,3,53000
TI0002381,T000795,P000563,1,391000
TI0002382,T000795,P000075,2,5000
TI0002383,T000795,P000298,5,65000
TI0002384,T000796,P000975,2,442000
TI0002385,T000796,P000339,1,44000
TI0002386,T000796,P000366,3,166000
TI0002387,T000796,P000132,5,385000
TI0002388,T000797,P000922,2,445000
TI0002389,T000798,P000498,5,288000
TI0002390,T000798,P000462,3,412000
TI0002391,T000798,P000337,5,215000
TI0002392,T000799,P000580,3,441000
TI0002393,T000799,P000581,3,202000
TI0002394,T000800,P000173,2,175000
TI0002395,T000800,P000005,4,14000
TI0002396,T000800,P000321,3,352000
TI0002397,T000800,P000253,3,356000
TI0002398,T000801,P000696,3,176000
TI0002399,T000801,P000751,4,458000
TI0002400,T000802,P000457,4,364000
TI0002401,T000802,P000368,5,408000
TI0002402,T000802,P000794,1,360000
TI0002403,T000802,P000313,2,141000
TI0002404,T000803,P000084,2,325000
TI0002405,T000803,P000862,5,73000
TI0002406,T000803,P000288,2,50000
TI0002407,T000803,P000880,3,328000
TI0002408,T000803,P000847,1,318000
TI0002409,T000804,P000914,1,217000
TI0002410,T000805,P000647,4,124000
TI0002411,T000805,P000032,5,58000
TI0002412,T000805,P000833,2,496000
TI0002413,T000805,P000596,1,219000
TI0002414,T000805,P000593,5,449000
TI0002415,T000806,P000557,4,61000
TI0002416,T000806,P000916,2,45000
TI0002417,T000806,P000553,3,480000
TI0002418,T000807,P000229,3,283000
TI0002419,T000807,P000913,2,498000
TI0002420,T000807,P000791,4,45000
TI0002421,T000807,P000604,5,473000
TI0002422,T000808,P000093,2,128000
TI0002423,T000808,P000407,5,121000
TI0002424,T000808,P000373,2,231000
TI0002425,T000808,P000515,5,76000
TI0002426,T000808,P000011,2,64000
TI0002427,T000809,P000164,5,175000
TI0002428,T000809,P000184,2,379000
TI0002429,T000809,P000580,4,441000
TI0002430,T000809,P000972,3,196000
TI0002431,T000810,P000225,4,321000
TI0002432,T000811,P000065,3,297000
TI0002433,T000811,P000271,2,463000
TI0002434,T000812,P000685,2,19000
TI0002435,T000813,P000930,4,154000
TI0002436,T000813,P000811,1,45000
TI0002437,T000813,P000370,1,20000
TI0002438,T000813,P000398,3,463000
TI0002439,T000813,P000481,1,208000
TI0002440,T000814,P000649,3,382000
TI0002441,T000814,P000850,5,103000
TI0002442,T000814,P000281,5,64000
TI0002443,T000814,P000855,5,459000
TI0002444,T000814,P000760,2,245000
TI0002445,T000815,P000670,1,316000
TI0002446,T000815,P000388,5,217000
TI0002447,T000815,P000375,3,231000
TI0002448,T000815,P000602,4,286000
TI0002449,T000816,P000529,3,420000
TI0002450,T000816,P000416,3,429000
TI0002451,T000817,P000812,1,103000
TI0002452,T000817,P000494,5,145000
TI0002453,T000817,P000909,2,352000
TI0002454,T000817,P000619,4,292000
TI0002455,T000818,P000236,5,421000
TI0002456,T000818,P000079,3,314000
TI0002457,T000819,P000154,2,103000
TI0002458,T000819,P000192,3,421000
TI0002459,T000820,P000735,4,402000
TI0002460,T000820,P000837,3,63000
TI0002461,T000820,P000122,1,13000
TI0002462,T000820,P000677,4,144000
TI0002463,T000820,P000236,4,421000
TI0002464,T000821,P000216,4,227000
TI0002465,T000821,P000605,1,371000
TI0002466,T000821,P000166,2,223000
TI0002467,T000821,P000663,1,7000
TI0002468,T000822,P000588,2,18000
TI0002469,T000822,P000607,2,97000
TI0002470,T000823,P000041,2,338000
TI0002471,T000823,P000913,3,498000
TI0002472,T000823,P000587,2,124000
TI0002473,T000823,P000151,5,428000
TI0002474,T000823,P000058,4,448000
TI0002475,T000824,P000993,3,131000
TI0002476,T000824,P000578,1,446000
TI0002477,T000824,P000653,2,183000
TI0002478,T000824,P000020,4,113000
TI0002479,T000824,P000900,5,42000
TI0002480,T000825,P000889,4,375000
TI0002481,T000825,P000494,5,145000
TI0002482,T000825,P000175,2,369000
TI0002483,T000825,P000225,5,321000
TI0002484,T000826,P000639,5,244000
TI0002485,T000826,P000676,3,252000
TI0002486,T000827,P000742,3,296000
TI0002487,T000827,P000703,4,95000
TI0002488,T000828,P000605,2,371000
TI0002489,T000828,P000071,1,42000
TI0002490,T000828,P000236,1,421000
TI0002491,T000828,P000388,2,217000
TI0002492,T000828,P000395,5,23000
TI0002493,T000829,P000701,1,283000
TI0002494,T000829,P000430,2,162000
TI0002495,T000829,P000847,4,318000
TI0002496,T000829,P000154,5,103000
TI0002497,T000829,P000621,5,495000
TI0002498,T000830,P000899,5,14000
TI0002499,T000831,P000771,2,386000
TI0002500,T000831,P000121,5,345000
TI0002501,T000831,P000096,5,92000
TI0002502,T000831,P000494,1,145000
TI0002503,T000831,P000676,4,252000
TI0002504,T000832,P000431,5,243000
TI0002505,T000832,P000380,4,332000
TI0002506,T000832,P000896,2,431000
TI0002507,T000832,P000045,4,232000
TI0002508,T000832,P000715,4,356000
TI0002509,T000833,P000604,5,473000
TI0002510,T000833,P000824,1,494000
TI0002511,T000833,P000760,4,245000
TI0002512,T000834,P000261,2,280000
TI0002513,T000834,P000489,1,493000
TI0002514,T000835,P000613,4,185000
TI0002515,T000835,P000898,3,321000
TI0002516,T000835,P000557,2,61000
TI0002517,T000836,P000727,1,262000
TI0002518,T000837,P000536,2,368000
TI0002519,T000837,P000121,3,345000
TI0002520,T000837,P000533,4,71000
TI0002521,T000837,P000008,3,143000
TI0002522,T000837,P000385,1,363000
TI0002523,T000838,P000437,5,309000
TI0002524,T000838,P000668,3,154000
TI0002525,T000839,P000876,5,17000
TI0002526,T000839,P000549,3,405000
TI0002527,T000839,P000434,5,381000
TI0002528,T000840,P000697,2,179000
TI0002529,T000840,P000407,4,121000
TI0002530,T000840,P000774,5,308000
TI0002531,T000841,P000495,4,241000
TI0002532,T000841,P000184,3,379000
TI0002533,T000841,P000380,3,332000
TI0002534,T000841,P000573,5,382000
TI0002535,T000841,P000569,3,461000
TI0002536,T000842,P000754,1,353000
TI0002537,T000842,P000142,2,460000
TI0002538,T000842,P000876,4,17000
TI0002539,T000842,P000885,2,52000
TI0002540,T000843,P000220,5,148000
TI0002541,T000844,P000805,5,284000
TI0002542,T000844,P000347,1,393000
TI0002543,T000844,P000821,2,235000
TI0002544,T000844,P000564,4,229000
TI0002545,T000845,P000824,1,494000
TI0002546,T000846,P000483,5,105000
TI0002547,T000846,P000949,4,217000
TI0002548,T000847,P000066,3,30000
TI0002549,T000848,P000380,5,332000
TI0002550,T000848,P000082,1,381000
TI0002551,T000849,P000954,5,56000
TI0002552,T000849,P000411,3,316000
TI0002553,T000849,P000629,5,468000
TI0002554,T000849,P000672,1,195000
TI0002555,T000850,P000656,4,79000
TI0002556,T000850,P000507,1,316000
TI0002557,T000851,P000871,5,375000
TI0002558,T000851,P000673,3,418000
TI0002559,T000852,P000035,5,260000
TI0002560,T000852,P000803,5,440000
TI0002561,T000853,P000716,1,306000
TI0002562,T000853,P000238,3,276000
TI0002563,T000853,P000630,2,273000
TI0002564,T000853,P000174,1,6000
TI0002565,T000853,P000691,2,286000
TI0002566,T000854,P000283,4,56000
TI0002567,T000855,P000686,5,469000
TI0002568,T000855,P000405,2,47000
TI0002569,T000855,P000416,5,429000
TI0002570,T000856,P000755,1,448000
TI0002571,T000857,P000563,3,391000
TI0002572,T000858,P000937,3,17000
TI0002573,T000858,P000597,2,483000
TI0002574,T000858,P000357,5,206000
TI0002575,T000858,P000356,2,224000
TI0002576,T000858,P000987,4,234000
TI0002577,T000859,P000589,4,126000
TI0002578,T000859,P000005,5,14000
TI0002579,T000859,P000268,1,427000
TI0002580,T000859,P000180,5,177000
TI0002581,T000860,P000516,3,486000
TI0002582,T000861,P000970,5,299000
TI0002583,T000861,P000120,3,325000
TI0002584,T000861,P000823,5,304000
TI0002585,T000862,P000257,5,41000
TI0002586,T000862,P000711,4,59000
TI0002587,T000862,P000454,2,147000
TI0002588,T000862,P000990,3,117000
TI0002589,T000862,P000387,4,468000
TI0002590,T000863,P000919,4,401000
TI0002591,T000863,P000601,1,469000
TI0002592,T000863,P000883,3,225000
TI0002593,T000863,P000029,1,198000
TI0002594,T000864,P000649,2,382000
TI0002595,T000864,P000808,3,258000
TI0002596,T000864,P000226,4,282000
TI0002597,T000864,P000694,3,248000
TI0002598,T000865,P000549,2,405000
TI0002599,T000865,P000010,3,310000
TI0002600,T000865,P000718,1,477000
TI0002601,T000865,P000853,4,258000
TI0002602,T000865,P000270,3,348000
TI0002603,T000866,P000568,2,106000
TI0002604,T000867,P000322,5,48000
TI0002605,T000867,P000363,3,390000
TI0002606,T000867,P000224,2,97000
TI0002607,T000867,P000916,2,45000
TI0002608,T000868,P000755,2,448000
TI0002609,T000868,P000205,3,302000
TI0002610,T000868,P000241,2,120000
TI0002611,T000868,P000754,2,353000
TI0002612,T000869,P000855,5,459000
TI0002613,T000869,P000256,3,290000
TI0002614,T000870,P000798,1,135000
TI0002615,T000870,P000110,1,36000
TI0002616,T000871,P000629,5,468000
TI0002617,T000871,P000007,1,415000
TI0002618,T000871,P000783,4,111000
TI0002619,T000871,P000878,3,73000
TI0002620,T000872,P000323,5,285000
TI0002621,T000872,P000505,3,234000
TI0002622,T000872,P000920,4,76000
TI0002623,T000872,P000903,2,190000
TI0002624,T000872,P000919,5,401000
TI0002625,T000873,P000408,5,15000
TI0002626,T000873,P000228,2,364000
TI0002627,T000873,P000769,1,471000
TI0002628,T000874,P000819,1,493000
TI0002629,T000874,P000434,5,381000
TI0002630,T000874,P000490,3,98000
TI0002631,T000874,P000963,4,260000
TI0002632,T000874,P000554,2,121000
TI0002633,T000875,P001000,4,359000
TI0002634,T000875,P000124,3,295000
TI0002635,T000875,P000716,1,306000
TI0002636,T000875,P000531,1,336000
TI0002637,T000876,P000389,1,159000
TI0002638,T000876,P000595,3,451000
TI0002639,T000877,P000628,2,31000
TI0002640,T000877,P000883,5,225000
TI0002641,T000877,P000266,3,203000
TI0002642,T000878,P000276,5,468000
TI0002643,T000878,P000483,3,105000
TI0002644,T000879,P000189,2,327000
TI0002645,T000879,P000511,4,408000
TI0002646,T000879,P000435,3,255000
TI0002647,T000880,P000875,4,374000
TI0002648,T000880,P000411,2,316000
TI0002649,T000880,P000287,5,485000
TI0002650,T000881,P000590,2,120000
TI0002651,T000881,P000703,1,95000
TI0002652,T000882,P000824,4,494000
TI0002653,T000882,P000242,4,362000
TI0002654,T000882,P000569,2,461000
TI0002655,T000883,P000820,2,23000
TI0002656,T000883,P000983,4,98000
TI0002657,T000884,P000181,4,360000
TI0002658,T000885,P000138,5,239000
TI0002659,T000885,P000915,5,76000
TI0002660,T000885,P000870,3,173000
TI0002661,T000885,P000646,4,476000
TI0002662,T000886,P000257,5,41000
TI0002663,T000886,P000576,1,210000
TI0002664,T000886,P000880,4,328000
TI0002665,T000887,P000708,2,101000
TI0002666,T000888,P000221,3,233000
TI0002667,T000889,P000860,3,122000
TI0002668,T000889,P000645,3,493000
TI0002669,T000889,P000099,3,440000
TI0002670,T000889,P000461,3,185000
TI0002671,T000890,P000571,1,30000
TI0002672,T000890,P000955,4,328000
TI0002673,T000890,P000830,1,158000
TI0002674,T000890,P000264,3,55000
TI0002675,T000890,P000353,5,294000
TI0002676,T000891,P000591,5,258000
TI0002677,T000891,P000590,2,120000
TI0002678,T000892,P000364,5,253000
TI0002679,T000892,P000333,4,140000
TI0002680,T000892,P000690,4,51000
TI0002681,T000893,P000391,5,152000
TI0002682,T000894,P000475,2,79000
TI0002683,T000894,P000647,2,124000
TI0002684,T000894,P000980,3,325000
TI0002685,T000895,P000647,1,124000
TI0002686,T000895,P000628,1,31000
TI0002687,T000895,P000586,2,415000
TI0002688,T000895,P000415,3,407000
TI0002689,T000896,P000322,3,48000
TI0002690,T000896,P000325,3,448000
TI0002691,T000897,P000661,3,53000
TI0002692,T000897,P000405,5,47000
TI0002693,T000897,P000278,5,494000
TI0002694,T000897,P000909,4,352000
TI0002695,T000897,P000456,4,45000
TI0002696,T000898,P000189,1,327000
TI0002697,T000898,P000875,2,374000
TI0002698,T000899,P000678,1,103000
TI0002699,T000899,P000258,2,124000
TI0002700,T000900,P000407,1,121000
TI0002701,T000900,P000106,1,374000
TI0002702,T000901,P000562,4,468000
TI0002703,T000901,P000056,5,99000
TI0002704,T000901,P000027,1,253000
TI0002705,T000901,P000790,1,358000
TI0002706,T000902,P000633,4,471000
TI0002707,T000902,P000160,3,304000
TI0002708,T000902,P000087,2,395000
TI0002709,T000903,P000756,4,129000
TI0002710,T000903,P000291,2,51000
TI0002711,T000904,P000540,2,31000
TI0002712,T000904,P000859,1,434000
TI0002713,T000905,P000680,3,225000
TI0002714,T000906,P000885,5,52000
TI0002715,T000906,P000488,3,149000
TI0002716,T000906,P000479,5,16000
TI0002717,T000907,P000139,5,200000
TI0002718,T000907,P000993,2,131000
TI0002719,T000907,P000972,5,196000
TI0002720,T000907,P000715,5,356000
TI0002721,T000908,P000647,5,124000
TI0002722,T000908,P000767,4,289000
TI0002723,T000908,P000652,5,325000
TI0002724,T000908,P000899,5,14000
TI0002725,T000909,P000931,5,374000
TI0002726,T000909,P000356,2,224000
TI0002727,T000909,P000494,1,145000
TI0002728,T000910,P000316,2,51000
TI0002729,T000910,P000375,3,231000
TI0002730,T000910,P000423,1,326000
TI0002731,T000910,P000267,1,399000
TI0002732,T000911,P000835,3,488000
TI0002733,T000911,P000777,4,331000
TI0002734,T000911,P000869,5,192000
TI0002735,T000911,P000140,1,245000
TI0002736,T000911,P000353,4,294000
TI0002737,T000912,P000307,3,263000
TI0002738,T000912,P000010,5,310000
TI0002739,T000912,P000785,2,360000
TI0002740,T000912,P000441,1,373000
TI0002741,T000913,P000383,4,42000
TI0002742,T000913,P000194,4,416000
TI0002743,T000913,P000422,2,284000
TI0002744,T000913,P000904,2,226000
TI0002745,T000913,P000575,4,479000
TI0002746,T000914,P000226,2,282000
TI0002747,T000914,P000270,5,348000
TI0002748,T000914,P000082,5,381000
TI0002749,T000914,P000433,3,140000
TI0002750,T000915,P000665,3,87000
TI0002751,T000915,P000761,4,266000
TI0002752,T000915,P000545,2,146000
TI0002753,T000916,P000187,2,363000
TI0002754,T000917,P000114,5,482000
TI0002755,T000917,P000653,4,183000
TI0002756,T000917,P000467,3,450000
TI0002757,T000918,P000504,1,20000
TI0002758,T000918,P000193,5,296000
TI0002759,T000918,P000329,1,59000
TI0002760,T000918,P000020,2,113000
TI0002761,T000918,P000156,1,239000
TI0002762,T000919,P000276,4,468000
TI0002763,T000919,P000129,1,287000
TI0002764,T000919,P000733,2,108000
TI0002765,T000920,P000155,1,65000
TI0002766,T000921,P000223,4,446000
TI0002767,T000921,P000351,3,442000
TI0002768,T000921,P000431,4,243000
TI0002769,T000921,P000320,1,161000
TI0002770,T000922,P000083,2,310000
TI0002771,T000922,P000864,1,29000
TI0002772,T000922,P000769,3,471000
TI0002773,T000923,P000074,2,331000
TI0002774,T000923,P000557,3,61000
TI0002775,T000923,P000482,4,81000
TI0002776,T000923,P000186,1,117000
TI0002777,T000924,P000998,2,5000
TI0002778,T000925,P000790,1,358000
TI0002779,T000925,P000999,2,340000
TI0002780,T000925,P000454,4,147000
TI0002781,T000925,P000254,1,408000
TI0002782,T000926,P000682,3,130000
TI0002783,T000926,P000214,3,392000
TI0002784,T000926,P000485,2,67000
TI0002785,T000926,P000399,1,226000
TI0002786,T000926,P000698,5,164000
TI0002787,T000927,P000126,2,399000
TI0002788,T000927,P000260,3,342000
TI0002789,T000927,P000493,1,111000
TI0002790,T000927,P000654,2,349000
TI0002791,T000927,P000306,1,382000
TI0002792,T000928,P000649,3,382000
TI0002793,T000928,P000445,1,401000
TI0002794,T000929,P000814,5,396000
TI0002795,T000929,P000283,1,56000
TI0002796,T000930,P000809,1,412000
TI0002797,T000930,P000249,5,195000
TI0002798,T000930,P000010,4,310000
TI0002799,T000930,P000993,5,131000
TI0002800,T000931,P000381,1,286000
TI0002801,T000931,P000790,2,358000
TI0002802,T000932,P000512,5,243000
TI0002803,T000932,P000094,3,453000
TI0002804,T000933,P000062,3,195000
TI0002805,T000934,P000719,1,148000
TI0002806,T000934,P000550,2,90000
TI0002807,T000935,P000239,3,391000
TI0002808,T000935,P000325,4,448000
TI0002809,T000935,P000572,2,371000
TI0002810,T000935,P000808,1,258000
TI0002811,T000936,P000367,1,35000
TI0002812,T000936,P000742,4,296000
TI0002813,T000936,P000138,4,239000
TI0002814,T000936,P000257,5,41000
TI0002815,T000937,P000556,2,335000
TI0002816,T000937,P000714,5,123000
TI0002817,T000937,P000502,2,286000
TI0002818,T000938,P000357,5,206000
TI0002819,T000938,P000332,5,425000
TI0002820,T000938,P000750,2,296000
TI0002821,T000938,P000480,1,329000
TI0002822,T000938,P000282,5,135000
TI0002823,T000939,P000461,3,185000
TI0002824,T000939,P000303,5,68000
TI0002825,T000940,P000465,5,498000
TI0002826,T000940,P000001,4,328000
TI0002827,T000940,P000795,2,268000
TI0002828,T000941,P000635,3,137000
TI0002829,T000942,P000245,5,52000
TI0002830,T000942,P000329,4,59000
TI0002831,T000942,P000739,2,471000
TI0002832,T000942,P000065,5,297000
TI0002833,T000942,P000675,4,91000
TI0002834,T000943,P000158,3,56000
TI0002835,T000943,P000628,1,31000
TI0002836,T000943,P000290,1,381000
TI0002837,T000943,P000331,5,330000
TI0002838,T000943,P000420,1,343000
TI0002839,T000944,P000856,2,184000
TI0002840,T000945,P000895,2,50000
TI0002841,T000945,P000033,1,2000
TI0002842,T000946,P000197,4,231000
TI0002843,T000946,P000102,4,443000
TI0002844,T000946,P000033,5,2000
TI0002845,T000946,P000585,5,80000
TI0002846,T000947,P000263,1,234000
TI0002847,T000947,P000051,1,296000
TI0002848,T000947,P000376,2,331000
TI0002849,T000947,P000227,4,63000
TI0002850,T000947,P000621,1,495000
TI0002851,T000948,P000821,5,235000
TI0002852,T000948,P000655,4,152000
TI0002853,T000948,P000063,3,147000
TI0002854,T000948,P000370,1,20000
TI0002855,T000949,P000273,3,375000
TI0002856,T000949,P000542,1,452000
TI0002857,T000949,P000042,2,271000
TI0002858,T000949,P000752,5,321000
TI0002859,T000949,P000073,1,123000
TI0002860,T000950,P000743,2,193000
TI0002861,T000951,P000395,2,23000
TI0002862,T000951,P000195,5,61000
TI0002863,T000951,P000198,2,157000
TI0002864,T000951,P000539,5,388000
TI0002865,T000951,P000673,5,418000
TI0002866,T000952,P000765,5,452000
TI0002867,T000952,P000109,3,474000
TI0002868,T000952,P000785,4,360000
TI0002869,T000952,P000654,4,349000
TI0002870,T000953,P000171,2,195000
TI0002871,T000954,P000412,5,111000
TI0002872,T000954,P000517,5,226000
TI0002873,T000954,P000346,4,29000
TI0002874,T000954,P000674,3,165000
TI0002875,T000954,P000162,3,401000
TI0002876,T000955,P000333,4,140000
TI0002877,T000955,P000866,3,104000
TI0002878,T000955,P000381,5,286000
TI0002879,T000955,P000423,2,326000
TI0002880,T000955,P000783,5,111000
TI0002881,T000956,P000220,3,148000
TI0002882,T000956,P000385,3,363000
TI0002883,T000956,P000785,4,360000
TI0002884,T000956,P000564,4,229000
TI0002885,T000956,P000949,4,217000
TI0002886,T000957,P000744,1,207000
TI0002887,T000958,P000611,2,283000
TI0002888,T000958,P000017,3,137000
TI0002889,T000958,P000531,1,336000
TI0002890,T000959,P000228,3,364000
TI0002891,T000959,P000220,1,148000
TI0002892,T000959,P000877,3,114000
TI0002893,T000960,P000524,2,248000
TI0002894,T000960,P000570,1,68000
TI0002895,T000960,P000585,1,80000
TI0002896,T000960,P000949,4,217000
TI0002897,T000960,P000586,3,415000
TI0002898,T000961,P000142,3,460000
TI0002899,T000961,P000272,5,404000
TI0002900,T000962,P000239,3,391000
TI0002901,T000962,P000263,1,234000
TI0002902,T000963,P000410,1,470000
TI0002903,T000963,P000583,3,369000
TI0002904,T000963,P000940,4,251000
TI0002905,T000963,P000223,2,446000
TI0002906,T000963,P000752,4,321000
TI0002907,T000964,P000840,3,133000
TI0002908,T000964,P000930,1,154000
TI0002909,T000964,P000098,5,404000
TI0002910,T000964,P000610,4,357000
TI0002911,T000964,P000658,1,483000
TI0002912,T000965,P000944,3,439000
TI0002913,T000966,P000901,4,242000
TI0002914,T000966,P000837,1,63000
TI0002915,T000966,P000445,2,401000
TI0002916,T000967,P000951,4,423000
TI0002917,T000967,P000012,1,425000
TI0002918,T000967,P000650,3,119000
TI0002919,T000967,P000797,5,172000
TI0002920,T000967,P000648,1,170000
TI0002921,T000968,P000553,3,480000
TI0002922,T000968,P000579,5,494000
TI0002923,T000968,P000154,2,103000
TI0002924,T000969,P000052,4,98000
TI0002925,T000969,P000690,4,51000
TI0002926,T000970,P000590,3,120000
TI0002927,T000970,P000517,4,226000
TI0002928,T000970,P000093,2,128000
TI0002929,T000970,P000228,2,364000
TI0002930,T000970,P000443,3,208000
TI0002931,T000971,P000488,5,149000
TI0002932,T000972,P000562,4,468000
TI0002933,T000973,P000088,4,380000
TI0002934,T000973,P000409,2,406000
TI0002935,T000973,P000514,2,88000
TI0002936,T000974,P000573,5,382000
TI0002937,T000974,P000203,2,17000
TI0002938,T000974,P000500,5,144000
TI0002939,T000974,P000405,5,47000
